Date_and_Time,Temperature_2_8
10-11-2023 23:12,6.38
10-11-2023 23:27,6.38
10-11-2023 23:42,6.31
10-11-2023 23:57,6.31
10-12-2023 00:12,6.31
10-12-2023 00:27,6.25
10-12-2023 00:42,6.25
10-12-2023 00:57,6.25
10-12-2023 01:12,6.25
10-12-2023 01:27,6.25
10-12-2023 01:42,6.25
10-12-2023 01:57,6.25
10-12-2023 02:12,6.19
10-12-2023 02:27,6.19
10-12-2023 02:42,6.19
10-12-2023 02:57,6.19
10-12-2023 03:12,6.19
10-12-2023 03:27,6.19
10-12-2023 03:42,6.19
10-12-2023 03:57,6.19
10-12-2023 04:12,6.19
10-12-2023 04:27,6.13
10-12-2023 04:42,6.19
10-12-2023 04:57,6.13
10-12-2023 05:12,6.13
10-12-2023 05:27,6.13
10-12-2023 05:42,6.13
10-12-2023 05:57,6.13
10-12-2023 06:12,6.13
10-12-2023 06:27,6.13
10-12-2023 06:42,6.13
10-12-2023 06:57,6.13
10-12-2023 07:12,6.06
10-12-2023 07:27,6.13
10-12-2023 07:42,6.13
10-12-2023 07:57,6.13
10-12-2023 08:12,6.13
10-12-2023 08:27,6.19
10-12-2023 08:42,6.25
10-12-2023 08:57,6.25
10-12-2023 09:12,6.31
10-12-2023 09:27,6.31
10-12-2023 09:42,6.38
10-12-2023 09:57,6.5
10-12-2023 10:12,6.56
10-12-2023 10:27,7.19
10-12-2023 10:42,7.63
10-12-2023 10:57,7.69
10-12-2023 11:12,7.69
10-12-2023 11:27,8.5
10-12-2023 11:42,9.38
10-12-2023 11:57,9.63
10-12-2023 12:12,9.06
10-12-2023 12:27,8.63
10-12-2023 12:42,8.56
10-12-2023 12:57,8.56
10-12-2023 13:12,8.31
10-12-2023 13:27,7.94
10-12-2023 13:42,7.69
10-12-2023 13:57,7.44
10-12-2023 14:12,7.19
10-12-2023 14:27,7.06
10-12-2023 14:42,7.81
10-12-2023 14:57,8.56
10-12-2023 15:12,8.31
10-12-2023 15:27,8.06
10-12-2023 15:42,7.75
10-12-2023 15:57,7.5
10-12-2023 16:12,7.31
10-12-2023 16:27,7.19
10-12-2023 16:42,7.13
10-12-2023 16:57,7.06
10-12-2023 17:12,7
10-12-2023 17:27,7.94
10-12-2023 17:42,8.75
10-12-2023 17:57,8.56
10-12-2023 17:58,8.5
10-12-2023 18:12,8.19
10-12-2023 18:27,7.81
10-12-2023 18:42,7.56
10-12-2023 18:57,7.31
10-12-2023 19:12,7.06
10-12-2023 19:27,6.94
10-12-2023 19:42,6.88
10-12-2023 19:57,6.75
10-12-2023 20:12,6.63
10-12-2023 20:27,6.44
10-12-2023 20:42,6.31
10-12-2023 20:57,6.19
10-12-2023 21:12,6.06
10-12-2023 21:27,6
10-12-2023 21:42,5.88
10-12-2023 21:57,5.81
10-12-2023 22:12,5.75
10-12-2023 22:27,5.69
10-12-2023 22:42,5.75
10-12-2023 22:57,5.94
10-12-2023 23:12,6.06
10-12-2023 23:27,6.19
10-12-2023 23:42,6.25
10-12-2023 23:57,6.31
10/13/2023 00:12,6.38
10/13/2023 00:27,6.38
10/13/2023 00:42,6.38
10/13/2023 00:57,6.38
10/13/2023 01:12,6.44
10/13/2023 01:27,6.38
10/13/2023 01:42,6.38
10/13/2023 01:57,6.38
10/13/2023 02:12,6.38
10/13/2023 02:27,6.38
10/13/2023 02:42,6.44
10/13/2023 02:57,6.38
10/13/2023 03:12,6.38
10/13/2023 03:27,6.38
10/13/2023 03:42,6.38
10/13/2023 03:57,6.38
10/13/2023 04:12,6.38
10/13/2023 04:27,6.38
10/13/2023 04:42,6.38
10/13/2023 04:57,6.38
10/13/2023 05:12,6.31
10/13/2023 05:27,6.31
10/13/2023 05:42,6.31
10/13/2023 05:57,6.31
10/13/2023 06:12,6.31
10/13/2023 06:27,6.31
10/13/2023 06:42,6.31
10/13/2023 06:57,6.31
10/13/2023 07:12,6.31
10/13/2023 07:27,6.31
10/13/2023 07:42,6.31
10/13/2023 07:57,6.31
10/13/2023 08:12,6.31
10/13/2023 08:27,6.38
10/13/2023 08:42,6.44
10/13/2023 08:57,6.44
10/13/2023 09:12,6.5
10/13/2023 09:27,6.5
10/13/2023 09:42,6.63
10/13/2023 09:57,6.69
10/13/2023 10:12,6.75
10/13/2023 10:27,7.38
10/13/2023 10:42,8.56
10/13/2023 10:57,9.38
10/13/2023 11:12,9.06
10/13/2023 11:27,8.56
10/13/2023 11:42,8.13
10/13/2023 11:57,7.75
10/13/2023 12:12,7.44
10/13/2023 12:27,7.25
10/13/2023 12:42,7.13
10/13/2023 12:57,7
10/13/2023 13:12,6.88
10/13/2023 13:27,6.81
10/13/2023 13:42,7.5
10/13/2023 13:57,7.56
10/13/2023 14:12,7.38
10/13/2023 14:27,8.06
10/13/2023 14:42,9.56
10/13/2023 14:57,10.31
10/13/2023 15:12,9.94
10/13/2023 15:27,9.5
10/13/2023 15:42,8.94
10/13/2023 15:57,8.5
10/13/2023 16:12,8.13
10/13/2023 16:27,7.75
10/13/2023 16:42,7.44
10/13/2023 16:57,7.19
10/13/2023 17:12,7
10/13/2023 17:27,7
10/13/2023 17:42,7.25
10/13/2023 17:57,7.13
10/13/2023 18:12,6.94
10/13/2023 18:27,6.75
10/13/2023 18:42,6.56
10/13/2023 18:57,6.38
10/13/2023 19:12,6.25
10/13/2023 19:27,6.13
10/13/2023 19:42,6
10/13/2023 19:57,5.88
10/13/2023 20:12,5.75
10/13/2023 20:27,5.81
10/13/2023 20:42,6
10/13/2023 20:57,6.13
10/13/2023 21:12,6.19
10/13/2023 21:27,6.25
10/13/2023 21:42,6.31
10/13/2023 21:57,6.38
10/13/2023 22:12,6.38
10/13/2023 22:27,6.38
10/13/2023 22:42,6.38
10/13/2023 22:57,6.44
10/13/2023 23:12,6.44
10/13/2023 23:27,6.5
10/13/2023 23:42,6.63
10/13/2023 23:57,6.75
10/14/2023 00:12,6.88
10/14/2023 00:27,7
10/14/2023 00:42,7.19
10/14/2023 00:57,7.25
10/14/2023 01:12,7.31
10/14/2023 01:27,7.38
10/14/2023 01:42,7.44
10/14/2023 01:57,7.44
10/14/2023 02:12,7.56
10/14/2023 02:27,7.56
10/14/2023 02:42,7.56
10/14/2023 02:57,7.63
10/14/2023 03:12,7.63
10/14/2023 03:27,7.63
10/14/2023 03:42,7.63
10/14/2023 03:57,7.63
10/14/2023 04:12,7.63
10/14/2023 04:27,7.63
10/14/2023 04:42,7.63
10/14/2023 04:57,7.63
10/14/2023 05:12,7.63
10/14/2023 05:27,7.69
10/14/2023 05:42,7.69
10/14/2023 05:57,7.69
10/14/2023 06:12,7.75
10/14/2023 06:27,7.69
10/14/2023 06:42,7.75
10/14/2023 06:57,7.75
10/14/2023 07:12,7.81
10/14/2023 07:27,7.81
10/14/2023 07:42,7.81
10/14/2023 07:57,7.88
10/14/2023 08:12,7.88
10/14/2023 08:27,7.88
10/14/2023 08:42,7.56
10/14/2023 08:57,7.25
10/14/2023 09:12,6.94
10/14/2023 09:27,6.69
10/14/2023 09:42,6.5
10/14/2023 09:57,6.31
10/14/2023 10:12,6.19
10/14/2023 10:27,6.19
10/14/2023 10:42,6.13
10/14/2023 10:57,6.06
10/14/2023 11:12,6.44
10/14/2023 11:27,6.81
10/14/2023 11:42,6.81
10/14/2023 11:57,6.75
10/14/2023 12:12,7.13
10/14/2023 12:27,7.94
10/14/2023 12:42,7.94
10/14/2023 12:57,7.69
10/14/2023 13:12,7.44
10/14/2023 13:27,7.25
10/14/2023 13:42,7.06
10/14/2023 13:57,6.88
10/14/2023 14:12,6.81
10/14/2023 14:27,6.69
10/14/2023 14:42,6.69
10/14/2023 14:57,7.38
10/14/2023 15:12,8.69
10/14/2023 15:27,9.06
10/14/2023 15:42,9.5
10/14/2023 15:57,9.5
10/14/2023 16:12,9.38
10/14/2023 16:27,9.25
10/14/2023 16:42,9.13
10/14/2023 16:57,8.94
10/14/2023 17:12,8.44
10/14/2023 17:27,7.94
10/14/2023 17:42,7.56
10/14/2023 17:57,7.25
10/14/2023 18:12,6.94
10/14/2023 18:27,6.81
10/14/2023 18:42,6.63
10/14/2023 18:57,6.5
10/14/2023 19:12,6.38
10/14/2023 19:27,6.25
10/14/2023 19:42,6.19
10/14/2023 19:57,6.13
10/14/2023 20:12,6.06
10/14/2023 20:27,5.94
10/14/2023 20:42,5.88
10/14/2023 20:57,6
10/14/2023 21:12,6.19
10/14/2023 21:27,6.31
10/14/2023 21:42,6.5
10/14/2023 21:57,6.69
10/14/2023 22:12,6.88
10/14/2023 22:27,6.81
10/14/2023 22:42,6.56
10/14/2023 22:57,6.44
10/14/2023 23:12,6.56
10/14/2023 23:27,6.75
10/14/2023 23:42,6.88
10/14/2023 23:57,6.94
10/15/2023 00:12,7.06
10/15/2023 00:27,7.19
10/15/2023 00:42,7.31
10/15/2023 00:57,7.38
10/15/2023 01:12,7.44
10/15/2023 01:27,7.5
10/15/2023 01:42,7.5
10/15/2023 01:57,7.56
10/15/2023 02:12,7.63
10/15/2023 02:27,7.69
10/15/2023 02:42,7.69
10/15/2023 02:57,7.69
10/15/2023 03:12,7.75
10/15/2023 03:27,7.75
10/15/2023 03:42,7.75
10/15/2023 03:57,7.81
10/15/2023 04:12,7.81
10/15/2023 04:27,7.81
10/15/2023 04:41,7.88
10/15/2023 04:56,7.88
10/15/2023 05:11,7.94
10/15/2023 05:26,7.94
10/15/2023 05:41,7.94
10/15/2023 05:56,7.94
10/15/2023 06:11,8
10/15/2023 06:26,7.94
10/15/2023 06:41,8
10/15/2023 06:56,8
10/15/2023 07:11,8
10/15/2023 07:26,8
10/15/2023 07:41,8
10/15/2023 07:56,8
10/15/2023 08:11,8
10/15/2023 08:26,8
10/15/2023 08:41,7.88
10/15/2023 08:56,7.81
10/15/2023 09:11,7.63
10/15/2023 09:26,7.38
10/15/2023 09:41,7.06
10/15/2023 09:56,6.88
10/15/2023 10:11,6.69
10/15/2023 10:26,6.5
10/15/2023 10:41,6.38
10/15/2023 10:56,6.31
10/15/2023 11:11,6.19
10/15/2023 11:26,6.13
10/15/2023 11:41,6.13
10/15/2023 11:56,6.19
10/15/2023 12:11,6.25
10/15/2023 12:26,6.31
10/15/2023 12:41,6.44
10/15/2023 12:56,6.44
10/15/2023 13:11,6.56
10/15/2023 13:26,6.63
10/15/2023 13:41,6.69
10/15/2023 13:56,6.75
10/15/2023 14:11,6.81
10/15/2023 14:26,6.88
10/15/2023 14:41,6.88
10/15/2023 14:56,6.94
10/15/2023 15:11,6.94
10/15/2023 15:26,7
10/15/2023 15:41,7
10/15/2023 15:56,7
10/15/2023 16:11,7
10/15/2023 16:26,7
10/15/2023 16:41,7
10/15/2023 16:56,6.94
10/15/2023 17:11,6.94
10/15/2023 17:26,6.88
10/15/2023 17:41,6.81
10/15/2023 17:56,6.75
10/15/2023 18:11,6.69
10/15/2023 18:26,6.75
10/15/2023 18:41,6.75
10/15/2023 18:56,6.81
10/15/2023 19:11,6.75
10/15/2023 19:26,6.63
10/15/2023 19:41,6.5
10/15/2023 19:56,6.44
10/15/2023 20:11,6.31
10/15/2023 20:26,6.25
10/15/2023 20:41,6.19
10/15/2023 20:56,6.13
10/15/2023 21:11,6.06
10/15/2023 21:26,6
10/15/2023 21:41,6
10/15/2023 21:56,6.13
10/15/2023 22:11,6.31
10/15/2023 22:26,6.44
10/15/2023 22:41,6.56
10/15/2023 22:56,6.63
10/15/2023 23:11,6.69
10/15/2023 23:26,6.75
10/15/2023 23:41,6.75
10/15/2023 23:56,6.75
10/16/2023 00:11,6.81
10/16/2023 00:26,6.94
10/16/2023 00:41,7.06
10/16/2023 00:56,7.19
10/16/2023 01:11,7.31
10/16/2023 01:26,7.44
10/16/2023 01:41,7.5
10/16/2023 01:56,7.56
10/16/2023 02:11,7.63
10/16/2023 02:26,7.69
10/16/2023 02:41,7.69
10/16/2023 02:56,7.75
10/16/2023 03:11,7.81
10/16/2023 03:26,7.81
10/16/2023 03:41,7.88
10/16/2023 03:56,7.88
10/16/2023 04:11,7.88
10/16/2023 04:26,7.94
10/16/2023 04:41,7.94
10/16/2023 04:56,7.94
10/16/2023 05:11,7.94
10/16/2023 05:26,8
10/16/2023 05:41,8
10/16/2023 05:56,8
10/16/2023 06:11,8
10/16/2023 06:26,8
10/16/2023 06:41,8
10/16/2023 06:56,8
10/16/2023 07:11,8.06
10/16/2023 07:26,8.06
10/16/2023 07:41,8.06
10/16/2023 07:56,8.06
10/16/2023 08:11,8.13
10/16/2023 08:26,8.13
10/16/2023 08:41,7.94
10/16/2023 08:56,7.69
10/16/2023 09:11,7.44
10/16/2023 09:26,7.19
10/16/2023 09:41,7
10/16/2023 09:56,6.94
10/16/2023 10:11,6.81
10/16/2023 10:26,6.75
10/16/2023 10:41,6.81
10/16/2023 10:56,6.94
10/16/2023 11:11,7.31
10/16/2023 11:26,7.69
10/16/2023 11:41,7.69
10/16/2023 11:56,7.56
10/16/2023 12:11,7.56
10/16/2023 12:26,7.44
10/16/2023 12:41,7.38
10/16/2023 12:56,7.31
10/16/2023 13:11,7.25
10/16/2023 13:26,7.19
10/16/2023 13:41,7.81
10/16/2023 13:56,8.75
10/16/2023 14:11,8.63
10/16/2023 14:26,9.5
10/16/2023 14:41,10.88
10/16/2023 14:56,10.88
10/16/2023 15:11,11.31
10/16/2023 15:26,11.69
10/16/2023 15:41,11.94
10/16/2023 15:56,12.06
10/16/2023 16:11,12
10/16/2023 16:26,11.38
10/16/2023 16:41,10.63
10/16/2023 16:56,10.06
10/16/2023 17:11,9.63
10/16/2023 17:26,10.13
10/16/2023 17:41,10.94
10/16/2023 17:56,11.31
10/16/2023 18:11,11.44
10/16/2023 18:26,11.38
10/16/2023 18:41,11.31
10/16/2023 18:56,11.25
10/16/2023 19:11,11.19
10/16/2023 19:26,11.06
10/16/2023 19:41,11
10/16/2023 19:56,10.94
10/16/2023 20:11,10.88
10/16/2023 20:26,10.81
10/16/2023 20:41,10.75
10/16/2023 20:56,10.63
10/16/2023 21:11,10.44
10/16/2023 21:26,10.31
10/16/2023 21:41,10.06
10/16/2023 21:56,9.81
10/16/2023 22:11,9.63
10/16/2023 22:26,9.44
10/16/2023 22:41,9.31
10/16/2023 22:56,9.25
10/16/2023 23:11,9.31
10/16/2023 23:26,9.63
10/16/2023 23:41,9.81
10/16/2023 23:56,10
10/17/2023 00:11,10.13
10/17/2023 00:26,10.19
10/17/2023 00:41,10.25
10/17/2023 00:56,10.31
10/17/2023 01:11,10.31
10/17/2023 01:26,10.31
10/17/2023 01:41,10.31
10/17/2023 01:56,10.38
10/17/2023 02:11,10.38
10/17/2023 02:26,10.31
10/17/2023 02:41,10.31
10/17/2023 02:56,10.25
10/17/2023 03:11,10.25
10/17/2023 03:26,10.25
10/17/2023 03:41,10.25
10/17/2023 03:56,10.19
10/17/2023 04:11,10.19
10/17/2023 04:26,10.19
10/17/2023 04:41,10.19
10/17/2023 04:56,10.19
10/17/2023 05:11,10.19
10/17/2023 05:26,10.19
10/17/2023 05:41,10.13
10/17/2023 05:56,10.13
10/17/2023 06:11,10.13
10/17/2023 06:26,10.19
10/17/2023 06:41,10.19
10/17/2023 06:56,10.19
10/17/2023 07:11,10.19
10/17/2023 07:26,10.19
10/17/2023 07:41,10.19
10/17/2023 07:56,10.06
10/17/2023 08:11,10
10/17/2023 08:26,9.88
10/17/2023 08:41,9.75
10/17/2023 08:56,9.69
10/17/2023 09:11,9.69
10/17/2023 09:26,9.75
10/17/2023 09:41,9.88
10/17/2023 09:56,10.06
10/17/2023 10:11,10.25
10/17/2023 10:26,10
10/17/2023 10:41,9.63
10/17/2023 10:56,9.31
10/17/2023 11:11,9.31
10/17/2023 11:26,9.38
10/17/2023 11:41,9.19
10/17/2023 11:56,9.44
10/17/2023 12:11,9.81
10/17/2023 12:26,9.75
10/17/2023 12:41,9.5
10/17/2023 12:56,9.25
10/17/2023 13:11,9
10/17/2023 13:26,8.81
10/17/2023 13:41,8.69
10/17/2023 13:56,8.63
10/17/2023 14:11,8.5
10/17/2023 14:26,8.44
10/17/2023 14:41,8.38
10/17/2023 14:56,8.38
10/17/2023 15:11,8.38
10/17/2023 15:26,8.38
10/17/2023 15:41,8.38
10/17/2023 15:56,8.44
10/17/2023 16:11,9.63
10/17/2023 16:14,9.94
10/17/2023 16:20,10.19
10/17/2023 16:35,10.13
10/17/2023 16:50,9.81
10/17/2023 17:05,9.75
10/17/2023 17:20,9.44
10/17/2023 17:35,9.13
10/17/2023 17:50,8.88
10/17/2023 18:05,8.56
10/17/2023 18:20,8.38
10/17/2023 18:35,8.19
10/17/2023 18:50,8.06
10/17/2023 19:05,7.88
10/17/2023 19:20,7.75
10/17/2023 19:35,7.69
10/17/2023 19:50,7.56
10/17/2023 20:05,7.44
10/17/2023 20:20,7.31
10/17/2023 20:35,7.25
10/17/2023 20:50,7.19
10/17/2023 21:05,7.06
10/17/2023 21:20,7
10/17/2023 21:35,6.94
10/17/2023 21:50,6.88
10/17/2023 22:05,6.81
10/17/2023 22:20,6.75
10/17/2023 22:35,6.69
10/17/2023 22:50,6.63
10/17/2023 23:05,6.56
10/17/2023 23:20,6.5
10/17/2023 23:35,6.44
10/17/2023 23:50,6.38
10/18/2023 00:05,6.38
10/18/2023 00:20,6.44
10/18/2023 00:35,6.56
10/18/2023 00:50,6.75
10/18/2023 01:05,6.88
10/18/2023 01:20,6.94
10/18/2023 01:35,7.06
10/18/2023 01:50,6.94
10/18/2023 02:05,6.75
10/18/2023 02:20,6.56
10/18/2023 02:35,6.44
10/18/2023 02:50,6.31
10/18/2023 03:05,6.19
10/18/2023 03:20,6.06
10/18/2023 03:35,6
10/18/2023 03:50,6
10/18/2023 04:05,6.13
10/18/2023 04:20,6.19
10/18/2023 04:35,6.13
10/18/2023 04:50,6
10/18/2023 05:05,5.88
10/18/2023 05:20,5.81
10/18/2023 05:35,5.94
10/18/2023 05:50,6.06
10/18/2023 06:05,6.19
10/18/2023 06:20,6.31
10/18/2023 06:35,6.31
10/18/2023 06:50,6.38
10/18/2023 07:05,6.44
10/18/2023 07:20,6.44
10/18/2023 07:35,6.44
10/18/2023 07:50,6.5
10/18/2023 08:05,6.5
10/18/2023 08:20,6.56
10/18/2023 08:35,6.56
10/18/2023 08:50,6.63
10/18/2023 09:05,6.69
10/18/2023 09:20,6.75
10/18/2023 09:35,6.81
10/18/2023 09:50,6.88
10/18/2023 10:05,6.94
10/18/2023 10:20,7.06
10/18/2023 10:35,7.13
10/18/2023 10:50,7.19
10/18/2023 11:05,7.81
10/18/2023 11:20,7.94
10/18/2023 11:35,7.69
10/18/2023 11:50,7.56
10/18/2023 12:05,7.31
10/18/2023 12:20,7.19
10/18/2023 12:35,7.06
10/18/2023 12:50,7
10/18/2023 13:05,6.94
10/18/2023 13:20,6.88
10/18/2023 13:35,6.88
10/18/2023 13:50,6.88
10/18/2023 14:05,6.81
10/18/2023 14:20,6.81
10/18/2023 14:35,6.81
10/18/2023 14:50,6.81
10/18/2023 15:05,8.19
10/18/2023 15:20,8.5
10/18/2023 15:35,8.31
10/18/2023 15:50,8
10/18/2023 16:05,9.06
10/18/2023 16:20,9.13
10/18/2023 16:35,8.75
10/18/2023 16:50,8.38
10/18/2023 17:05,8
10/18/2023 17:20,7.75
10/18/2023 17:35,7.56
10/18/2023 17:50,7.44
10/18/2023 18:05,7.25
10/18/2023 18:20,7.06
10/18/2023 18:35,6.94
10/18/2023 18:50,6.88
10/18/2023 19:05,6.69
10/18/2023 19:20,6.63
10/18/2023 19:35,6.5
10/18/2023 19:50,6.44
10/18/2023 20:05,6.38
10/18/2023 20:20,6.25
10/18/2023 20:35,6.19
10/18/2023 20:50,6.13
10/18/2023 21:05,6.06
10/18/2023 21:20,6
10/18/2023 21:35,6
10/18/2023 21:50,5.94
10/18/2023 22:05,5.88
10/18/2023 22:20,5.81
10/18/2023 22:35,5.75
10/18/2023 22:50,5.75
10/18/2023 23:05,5.88
10/18/2023 23:20,6
10/18/2023 23:35,6.13
10/18/2023 23:50,6.25
10/19/2023 00:05,6.31
10/19/2023 00:20,6.31
10/19/2023 00:35,6.38
10/19/2023 00:50,6.38
10/19/2023 01:05,6.38
10/19/2023 01:20,6.38
10/19/2023 01:35,6.38
10/19/2023 01:50,6.38
10/19/2023 02:05,6.38
10/19/2023 02:20,6.38
10/19/2023 02:35,6.38
10/19/2023 02:50,6.31
10/19/2023 03:05,6.31
10/19/2023 03:20,6.31
10/19/2023 03:35,6.31
10/19/2023 03:50,6.38
10/19/2023 04:05,6.5
10/19/2023 04:20,6.63
10/19/2023 04:35,6.81
10/19/2023 04:50,6.88
10/19/2023 05:05,7
10/19/2023 05:20,7.06
10/19/2023 05:35,7.13
10/19/2023 05:50,7.13
10/19/2023 06:05,7.19
10/19/2023 06:20,7.25
10/19/2023 06:35,7.25
10/19/2023 06:50,7.31
10/19/2023 07:05,7.31
10/19/2023 07:20,7.31
10/19/2023 07:35,7.38
10/19/2023 07:50,7.38
10/19/2023 08:05,7.44
10/19/2023 08:20,7.44
10/19/2023 08:35,7.44
10/19/2023 08:50,7.5
10/19/2023 09:05,7.5
10/19/2023 09:20,7.56
10/19/2023 09:35,7.63
10/19/2023 09:50,7.63
10/19/2023 10:05,7.69
10/19/2023 10:20,7.75
10/19/2023 10:35,7.69
10/19/2023 10:50,7.63
10/19/2023 11:05,7.56
10/19/2023 11:20,7.44
10/19/2023 11:35,7.44
10/19/2023 11:50,7.44
10/19/2023 12:05,7.44
10/19/2023 12:20,7.44
10/19/2023 12:35,7.44
10/19/2023 12:50,7.5
10/19/2023 13:05,7.56
10/19/2023 13:20,7.81
10/19/2023 13:35,8.06
10/19/2023 13:50,8.25
10/19/2023 14:05,8.5
10/19/2023 14:20,8.63
10/19/2023 14:35,8.75
10/19/2023 14:50,8.88
10/19/2023 15:05,8.94
10/19/2023 15:20,9
10/19/2023 15:35,9.06
10/19/2023 15:50,9.13
10/19/2023 16:05,9.19
10/19/2023 16:20,9.19
10/19/2023 16:35,9.19
10/19/2023 16:50,9.25
10/19/2023 17:05,9.25
10/19/2023 17:20,9.25
10/19/2023 17:35,9.25
10/19/2023 17:50,9.19
10/19/2023 18:05,9.19
10/19/2023 18:20,9.13
10/19/2023 18:35,9.06
10/19/2023 18:50,8.88
10/19/2023 19:05,8.63
10/19/2023 19:20,8.38
10/19/2023 19:35,8.19
10/19/2023 19:50,8.06
10/19/2023 20:05,7.94
10/19/2023 20:20,7.94
10/19/2023 20:35,8
10/19/2023 20:50,8.06
10/19/2023 21:05,8.13
10/19/2023 21:20,8.19
10/19/2023 21:35,8.25
10/19/2023 21:50,8.25
10/19/2023 22:05,8.25
10/19/2023 22:20,8.25
10/19/2023 22:35,8.25
10/19/2023 22:50,8.25
10/19/2023 23:05,8.25
10/19/2023 23:20,8.25
10/19/2023 23:35,8.25
10/19/2023 23:50,8.19
10/20/2023 00:05,8.25
10/20/2023 00:20,8.19
10/20/2023 00:35,8.19
10/20/2023 00:50,8.19
10/20/2023 01:05,8.19
10/20/2023 01:20,8.19
10/20/2023 01:35,8.19
10/20/2023 01:50,8.19
10/20/2023 02:05,8.19
10/20/2023 02:20,8.13
10/20/2023 02:35,8.13
10/20/2023 02:50,8.13
10/20/2023 03:05,8.13
10/20/2023 03:20,8.13
10/20/2023 03:35,8.13
10/20/2023 03:50,8.13
10/20/2023 04:05,8.13
10/20/2023 04:20,8.13
10/20/2023 04:35,8.13
10/20/2023 04:50,8.13
10/20/2023 05:05,8.13
10/20/2023 05:20,8.13
10/20/2023 05:35,8.13
10/20/2023 05:50,8.06
10/20/2023 06:05,8.06
10/20/2023 06:20,8.13
10/20/2023 06:35,8.06
10/20/2023 06:50,8.06
10/20/2023 07:05,8.06
10/20/2023 07:20,8.06
10/20/2023 07:35,8.06
10/20/2023 07:50,8.06
10/20/2023 08:05,8.06
10/20/2023 08:20,8.06
10/20/2023 08:35,8.06
10/20/2023 08:50,8.13
10/20/2023 09:05,8.13
10/20/2023 09:20,8.19
10/20/2023 09:35,8.25
10/20/2023 09:50,8.31
10/20/2023 10:05,8.31
10/20/2023 10:20,8.38
10/20/2023 10:35,8.44
10/20/2023 10:50,8.44
10/20/2023 11:05,8.31
10/20/2023 11:20,8.19
10/20/2023 11:35,8.13
10/20/2023 11:50,8.06
10/20/2023 12:05,8.06
10/20/2023 12:20,8
10/20/2023 12:35,8
10/20/2023 12:50,8
10/20/2023 13:05,8
10/20/2023 13:20,8.06
10/20/2023 13:35,8.31
10/20/2023 13:50,8.5
10/20/2023 14:05,8.69
10/20/2023 14:20,8.88
10/20/2023 14:35,8.81
10/20/2023 14:50,8.69
10/20/2023 15:05,8.56
10/20/2023 15:20,8.5
10/20/2023 15:35,8.38
10/20/2023 15:50,8.38
10/20/2023 16:05,8.38
10/20/2023 16:20,8.5
10/20/2023 16:35,8.69
10/20/2023 16:50,8.88
10/20/2023 17:05,9
10/20/2023 17:20,9.06
10/20/2023 17:35,9.13
10/20/2023 17:50,9.13
10/20/2023 18:05,9.13
10/20/2023 18:20,9
10/20/2023 18:35,8.81
10/20/2023 18:50,8.56
10/20/2023 19:05,8.38
10/20/2023 19:20,8.25
10/20/2023 19:35,8.13
10/20/2023 19:50,8
10/20/2023 20:05,7.94
10/20/2023 20:20,7.81
10/20/2023 20:35,7.75
10/20/2023 20:50,7.69
10/20/2023 21:05,7.63
10/20/2023 21:20,7.56
10/20/2023 21:35,7.56
10/20/2023 21:50,7.5
10/20/2023 22:05,7.44
10/20/2023 22:20,7.44
10/20/2023 22:35,7.38
10/20/2023 22:50,7.38
10/20/2023 23:05,7.31
10/20/2023 23:20,7.31
10/20/2023 23:35,7.25
10/20/2023 23:50,7.25
10/21/2023 00:05,7.31
10/21/2023 00:20,7.44
10/21/2023 00:35,7.56
10/21/2023 00:50,7.69
10/21/2023 01:05,7.81
10/21/2023 01:20,7.88
10/21/2023 01:35,7.94
10/21/2023 01:50,7.94
10/21/2023 02:05,8
10/21/2023 02:20,8
10/21/2023 02:35,8.06
10/21/2023 02:50,8.06
10/21/2023 03:05,8.06
10/21/2023 03:20,8.13
10/21/2023 03:35,8.13
10/21/2023 03:50,8.13
10/21/2023 04:05,8.13
10/21/2023 04:20,8.19
10/21/2023 04:35,8.19
10/21/2023 04:50,8.19
10/21/2023 05:05,8.19
10/21/2023 05:20,8.19
10/21/2023 05:35,8.25
10/21/2023 05:50,8.25
10/21/2023 06:05,8.25
10/21/2023 06:20,8.25
10/21/2023 06:35,8.25
10/21/2023 06:50,8.25
10/21/2023 07:05,8.31
10/21/2023 07:20,8.25
10/21/2023 07:35,8.25
10/21/2023 07:50,8.31
10/21/2023 08:05,8.31
10/21/2023 08:20,8.13
10/21/2023 08:35,8
10/21/2023 08:50,7.88
10/21/2023 09:05,7.75
10/21/2023 09:20,7.69
10/21/2023 09:35,7.63
10/21/2023 09:50,7.56
10/21/2023 10:05,7.56
10/21/2023 10:20,7.56
10/21/2023 10:35,8.19
10/21/2023 10:50,8.25
10/21/2023 11:05,8.06
10/21/2023 11:20,7.81
10/21/2023 11:35,7.63
10/21/2023 11:50,7.44
10/21/2023 12:05,7.38
10/21/2023 12:20,7.31
10/21/2023 12:35,7.31
10/21/2023 12:50,7.25
10/21/2023 13:05,7.19
10/21/2023 13:20,7.13
10/21/2023 13:35,7
10/21/2023 13:50,6.94
10/21/2023 14:05,6.94
10/21/2023 14:20,6.88
10/21/2023 14:35,7.31
10/21/2023 14:50,8.31
10/21/2023 15:05,8.31
10/21/2023 15:20,8.13
10/21/2023 15:35,7.88
10/21/2023 15:50,7.63
10/21/2023 16:05,7.44
10/21/2023 16:20,7.25
10/21/2023 16:35,7.13
10/21/2023 16:50,7.06
10/21/2023 17:05,6.94
10/21/2023 17:20,6.88
