deviceId,sensorTime,vibration mm/s
"WVMS_CC50E30D9E0C01","06-09-2023 04:19","5.2"
"WVMS_CC50E30D9E0C01","06-09-2023 04:24","5.5"
"WVMS_CC50E30D9E0C01","06-09-2023 04:29","5.2"
"WVMS_CC50E30D9E0C01","06-09-2023 04:34","5.5"
"WVMS_CC50E30D9E0C01","06-09-2023 04:39","5.9"
"WVMS_CC50E30D9E0C01","06-09-2023 04:44","4.7"
"WVMS_CC50E30D9E0C01","06-09-2023 04:49","5.9"
"WVMS_CC50E30D9E0C01","06-09-2023 04:54","5.6"
"WVMS_CC50E30D9E0C01","06-09-2023 04:59","5.6"
"WVMS_CC50E30D9E0C01","06-09-2023 05:04","5.3"
"WVMS_CC50E30D9E0C01","06-09-2023 05:09","6.0"
"WVMS_CC50E30D9E0C01","06-09-2023 05:14","5.8"
"WVMS_CC50E30D9E0C01","06-09-2023 05:19","5.6"
"WVMS_CC50E30D9E0C01","06-09-2023 05:24","6.1"
"WVMS_CC50E30D9E0C01","06-09-2023 05:29","5.6"
"WVMS_CC50E30D9E0C01","06-09-2023 05:34","5.5"
"WVMS_CC50E30D9E0C01","06-09-2023 05:39","5.6"
"WVMS_CC50E30D9E0C01","06-09-2023 05:44","5.7"
"WVMS_CC50E30D9E0C01","06-09-2023 05:49","4.8"
"WVMS_CC50E30D9E0C01","06-09-2023 05:54","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 05:59","4.9"
"WVMS_CC50E30D9E0C01","06-09-2023 06:04","4.9"
"WVMS_CC50E30D9E0C01","06-09-2023 06:09","5.5"
"WVMS_CC50E30D9E0C01","06-09-2023 06:14","5.9"
"WVMS_CC50E30D9E0C01","06-09-2023 07:17","5.4"
"WVMS_CC50E30D9E0C01","06-09-2023 07:22","6.1"
"WVMS_CC50E30D9E0C01","06-09-2023 07:27","5.3"
"WVMS_CC50E30D9E0C01","06-09-2023 07:32","6.3"
"WVMS_CC50E30D9E0C01","06-09-2023 07:37","6.6"
"WVMS_CC50E30D9E0C01","06-09-2023 07:42","6.3"
"WVMS_CC50E30D9E0C01","06-09-2023 07:47","6.4"
"WVMS_CC50E30D9E0C01","06-09-2023 07:52","4.9"
"WVMS_CC50E30D9E0C01","06-09-2023 07:57","5.0"
"WVMS_CC50E30D9E0C01","06-09-2023 08:02","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 08:07","5.6"
"WVMS_CC50E30D9E0C01","06-09-2023 08:12","6.2"
"WVMS_CC50E30D9E0C01","06-09-2023 08:17","5.7"
"WVMS_CC50E30D9E0C01","06-09-2023 08:22","6.1"
"WVMS_CC50E30D9E0C01","06-09-2023 08:27","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 08:32","4.9"
"WVMS_CC50E30D9E0C01","06-09-2023 08:37","5.7"
"WVMS_CC50E30D9E0C01","06-09-2023 08:42","6.2"
"WVMS_CC50E30D9E0C01","06-09-2023 08:47","5.7"
"WVMS_CC50E30D9E0C01","06-09-2023 08:52","5.9"
"WVMS_CC50E30D9E0C01","06-09-2023 08:57","6.2"
"WVMS_CC50E30D9E0C01","06-09-2023 09:02","5.6"
"WVMS_CC50E30D9E0C01","06-09-2023 09:07","5.3"
"WVMS_CC50E30D9E0C01","06-09-2023 09:12","5.5"
"WVMS_CC50E30D9E0C01","06-09-2023 09:17","5.0"
"WVMS_CC50E30D9E0C01","06-09-2023 09:22","4.7"
"WVMS_CC50E30D9E0C01","06-09-2023 09:27","5.0"
"WVMS_CC50E30D9E0C01","06-09-2023 09:32","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 09:37","4.8"
"WVMS_CC50E30D9E0C01","06-09-2023 09:42","5.7"
"WVMS_CC50E30D9E0C01","06-09-2023 09:47","4.9"
