deviceId,sensorTime,vibration mm/s
"WVMS_CC50E30D9E1502","06-09-2023 22:26","0.4"
"WVMS_CC50E30D9E1502","06-09-2023 22:31","0.5"
"WVMS_CC50E30D9E1502","06-09-2023 22:36","0.4"
"WVMS_CC50E30D9E1502","06-09-2023 22:41","0.5"
"WVMS_CC50E30D9E1502","06-09-2023 22:46","0.5"
"WVMS_CC50E30D9E1502","06-09-2023 22:51","20.2"
"WVMS_CC50E30D9E1502","06-09-2023 22:56","19.1"
"WVMS_CC50E30D9E1502","06-09-2023 23:01","19.4"
"WVMS_CC50E30D9E1502","06-09-2023 23:06","19.5"
"WVMS_CC50E30D9E1502","06-09-2023 23:11","20.7"
"WVMS_CC50E30D9E1502","06-09-2023 23:16","19.1"
"WVMS_CC50E30D9E1502","06-09-2023 23:21","19.2"
"WVMS_CC50E30D9E1502","06-09-2023 23:26","19.3"
"WVMS_CC50E30D9E1502","06-09-2023 23:31","21.1"
"WVMS_CC50E30D9E1502","06-09-2023 23:36","19.3"
"WVMS_CC50E30D9E1502","06-09-2023 23:41","19.2"
"WVMS_CC50E30D9E1502","06-09-2023 23:46","19.3"
"WVMS_CC50E30D9E1502","06-09-2023 23:51","21.2"
"WVMS_CC50E30D9E1502","06-09-2023 23:56","19.1"
"WVMS_CC50E30D9E1502","07-09-2023 00:01","19.0"
"WVMS_CC50E30D9E1502","07-09-2023 00:06","20.8"
"WVMS_CC50E30D9E1502","07-09-2023 00:11","21.1"
"WVMS_CC50E30D9E1502","07-09-2023 00:16","19.0"
"WVMS_CC50E30D9E1502","07-09-2023 00:21","18.9"
"WVMS_CC50E30D9E1502","07-09-2023 00:26","19.2"
"WVMS_CC50E30D9E1502","07-09-2023 00:31","18.9"
"WVMS_CC50E30D9E1502","07-09-2023 00:36","18.9"
"WVMS_CC50E30D9E1502","07-09-2023 00:41","19.1"
"WVMS_CC50E30D9E1502","07-09-2023 00:46","19.3"
"WVMS_CC50E30D9E1502","07-09-2023 00:51","19.5"
"WVMS_CC50E30D9E1502","07-09-2023 00:56","20.9"
"WVMS_CC50E30D9E1502","07-09-2023 01:01","18.9"
"WVMS_CC50E30D9E1502","07-09-2023 01:06","19.5"
"WVMS_CC50E30D9E1502","07-09-2023 01:11","19.0"
"WVMS_CC50E30D9E1502","07-09-2023 01:16","61.0"
"WVMS_CC50E30D9E1502","07-09-2023 01:21","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 01:26","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 01:31","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 01:36","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 01:41","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 01:46","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 01:51","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 01:56","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 02:01","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 02:06","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 02:11","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 02:16","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 02:21","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 02:26","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 02:31","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 02:36","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 02:41","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 02:46","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 02:51","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 02:56","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 03:01","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 03:06","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 03:11","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 03:16","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 03:21","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 03:26","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 03:31","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 03:36","0.4"
"WVMS_CC50E30D9E1502","07-09-2023 03:41","0.4"
