Date/Time,vibration (mm/s)
2024-04-22 03:59:00,0.4
2024-04-22 04:00:00,0.4
2024-04-22 04:01:00,0.4
2024-04-22 04:02:00,0.4
2024-04-22 04:03:00,0.4
2024-04-22 04:04:00,0.4
2024-04-22 04:05:00,0.4
2024-04-22 04:06:00,0.4
2024-04-22 04:07:00,0.4
2024-04-22 04:08:00,0.4
2024-04-22 04:09:00,0.4
2024-04-22 04:10:00,0.4
2024-04-22 04:11:00,0.4
2024-04-22 04:12:00,0.4
2024-04-22 04:13:00,0.4
2024-04-22 04:14:00,0.4
2024-04-22 04:15:00,0.4
2024-04-22 04:16:00,0.4
2024-04-22 04:17:00,0.4
2024-04-22 04:18:00,0.4
2024-04-22 04:19:00,0.4
2024-04-22 04:20:00,0.4
2024-04-22 04:21:00,0.4
2024-04-22 04:22:00,0.4
2024-04-22 04:23:00,0.4
2024-04-22 04:24:00,0.4
2024-04-22 04:25:00,0.4
2024-04-22 04:26:00,0.4
2024-04-22 04:27:00,0.4
2024-04-22 04:28:00,0.4
2024-04-22 04:29:00,0.4
2024-04-22 04:30:00,0.4
2024-04-22 04:31:00,0.4
2024-04-22 04:32:00,0.4
2024-04-22 04:33:00,0.4
2024-04-22 04:34:00,0.4
2024-04-22 04:35:00,0.4
2024-04-22 04:36:00,0.4
2024-04-22 04:37:00,0.4
2024-04-23 07:07:00,0.3
2024-04-23 07:08:00,0.3
2024-04-23 10:31:00,0.3
2024-04-23 10:32:00,0.4
2024-04-23 10:33:00,0.4
2024-04-23 10:34:00,0.4
2024-04-23 10:35:00,0.3
2024-04-23 10:36:00,0.3
2024-04-23 10:37:00,0.3
2024-04-23 10:38:00,0.3
2024-04-23 10:39:00,0.4
2024-04-23 10:40:00,0.4
2024-04-23 10:41:00,0.4
2024-04-23 10:42:00,0.4
2024-04-23 10:43:00,0.4
2024-04-23 10:44:00,0.4
2024-04-23 10:45:00,0.4
2024-04-23 10:46:00,0.4
2024-04-23 10:47:00,0.4
2024-04-23 10:48:00,0.4
2024-04-23 10:49:00,0.4
2024-04-23 10:50:00,0.4
2024-04-23 10:51:00,0.4
2024-04-23 10:52:00,0.4
2024-04-23 10:53:00,0.4
2024-04-23 10:54:00,0.4
2024-04-23 10:55:00,0.5
2024-04-23 10:56:00,0.5
2024-04-23 10:57:00,0.5
2024-04-23 10:58:00,0.5
2024-04-23 10:59:00,0.5
2024-04-23 11:00:00,0.5
2024-04-23 11:01:00,0.5
2024-04-23 11:02:00,0.5
2024-04-23 11:03:00,0.5
2024-04-23 11:04:00,0.5
2024-04-23 11:05:00,0.5
2024-04-23 11:06:00,0.5
2024-04-23 11:07:00,0.5
2024-04-23 11:08:00,0.5
2024-04-23 11:09:00,0.5
2024-04-23 11:10:00,0.5
2024-04-23 11:11:00,0.5
2024-04-23 11:12:00,0.6
2024-04-23 11:13:00,0.6
2024-04-23 11:14:00,0.6
2024-04-23 11:15:00,0.6
2024-04-23 11:16:00,0.6
2024-04-23 11:17:00,0.6
2024-04-23 11:18:00,0.6
2024-04-23 11:19:00,0.6
2024-04-23 11:20:00,0.6
2024-04-23 11:21:00,0.6
2024-04-23 11:22:00,0.6
2024-04-23 11:23:00,0.6
2024-04-23 11:24:00,0.6
2024-04-23 11:25:00,0.6
2024-04-23 11:26:00,0.6
2024-04-23 11:27:00,0.6
2024-04-23 11:28:00,0.6
2024-04-23 11:29:00,0.6
2024-04-23 11:30:00,0.6
2024-04-23 11:31:00,0.6
2024-04-23 11:32:00,0.6
2024-04-23 11:33:00,0.6
2024-04-23 11:34:00,0.6
2024-04-23 11:35:00,0.6
2024-04-23 11:36:00,0.6
2024-04-23 11:37:00,0.6
2024-04-23 11:38:00,0.6
2024-04-23 11:39:00,0.6
2024-04-23 11:40:00,0.6
2024-04-23 11:41:00,0.6
2024-04-23 11:42:00,0.6
2024-04-23 11:43:00,0.6
2024-04-23 11:44:00,0.6
2024-04-23 11:45:00,0.6
2024-04-23 11:46:00,0.6
2024-04-23 11:47:00,0.6
2024-04-23 11:48:00,0.6
2024-04-23 11:49:00,0.6
2024-04-23 11:50:00,0.6
2024-04-23 11:51:00,0.6
2024-04-23 11:52:00,0.7
2024-04-23 11:53:00,0.9
2024-04-23 11:54:00,0.7
2024-04-23 11:55:00,0.6
2024-04-23 11:56:00,1.0
2024-04-23 11:57:00,0.6
2024-04-23 11:58:00,0.6
2024-04-23 11:59:00,0.6
2024-04-23 12:00:00,0.6
2024-04-23 12:01:00,0.6
2024-04-23 12:02:00,0.6
2024-04-23 12:03:00,0.6
2024-04-23 12:04:00,0.6
2024-04-23 12:05:00,0.6
2024-04-23 12:06:00,0.6
2024-04-23 12:07:00,0.6
2024-04-23 12:08:00,0.6
2024-04-23 12:09:00,0.6
2024-04-23 12:10:00,0.6
2024-04-23 12:11:00,0.6
2024-04-23 12:12:00,0.6
2024-04-23 12:13:00,0.6
2024-04-23 12:14:00,0.6
2024-04-23 12:15:00,0.6
2024-04-23 12:16:00,0.6
2024-04-23 12:17:00,0.6
2024-04-23 12:18:00,0.6
2024-04-23 12:19:00,0.6
2024-04-23 12:20:00,0.6
2024-04-23 12:21:00,0.6
2024-04-23 12:22:00,0.6
2024-04-23 12:23:00,0.6
2024-04-23 12:24:00,0.6
2024-04-23 12:25:00,0.6
2024-04-23 12:26:00,0.6
2024-04-23 12:27:00,0.6
2024-04-23 12:28:00,0.6
2024-04-23 12:29:00,0.6
2024-04-23 12:30:00,0.6
2024-04-23 12:31:00,0.6
2024-04-23 12:32:00,0.6
2024-04-23 12:33:00,0.6
2024-04-23 12:34:00,0.6
2024-04-23 12:35:00,0.6
2024-04-23 12:36:00,0.6
2024-04-23 12:37:00,0.6
2024-04-23 12:38:00,0.6
2024-04-23 12:39:00,0.6
2024-04-23 12:40:00,0.6
2024-04-23 12:41:00,0.6
2024-04-23 12:42:00,0.6
2024-04-23 12:43:00,0.6
2024-04-23 12:44:00,0.6
2024-04-23 12:45:00,0.6
2024-04-23 12:46:00,0.6
2024-04-23 12:47:00,0.6
2024-04-23 12:48:00,0.6
2024-04-23 12:49:00,0.6
2024-04-23 12:50:00,0.6
2024-04-23 12:51:00,0.6
2024-04-23 12:52:00,0.6
2024-04-23 12:53:00,0.6
2024-04-23 12:54:00,0.6
2024-04-23 12:55:00,0.6
2024-04-23 12:56:00,0.6
2024-04-23 12:57:00,0.6
2024-04-23 12:58:00,0.6
2024-04-23 12:59:00,0.6
2024-04-23 15:37:00,0.8
2024-04-23 16:38:00,0.9
2024-04-24 18:07:00,0.4
2024-04-24 18:08:00,0.3
2024-04-24 18:09:00,0.3
2024-04-24 18:10:00,0.4
2024-04-25 10:51:00,0.3
2024-04-25 10:52:00,0.3
2024-04-25 10:53:00,0.4
2024-04-25 10:54:00,0.4
2024-04-25 11:07:00,0.3
2024-04-25 11:08:00,0.4
2024-04-25 11:09:00,0.4
2024-04-25 11:10:00,0.4
2024-04-25 11:11:00,0.3
2024-04-25 11:12:00,0.3
2024-04-25 11:13:00,0.3
2024-04-25 11:26:00,0.7
2024-04-25 11:27:00,0.4
2024-04-25 11:28:00,0.4
2024-04-25 11:29:00,0.4
2024-04-25 11:30:00,0.4
2024-04-25 11:31:00,0.3
2024-04-25 11:32:00,0.6
2024-04-25 11:45:00,0.4
2024-04-25 11:46:00,0.4
2024-04-25 11:47:00,0.3
2024-04-25 11:48:00,0.4
2024-04-25 11:49:00,0.3
2024-04-25 11:50:00,0.3
2024-04-25 12:03:00,0.4
2024-04-25 12:04:00,0.4
2024-04-25 12:05:00,0.4
2024-04-25 12:06:00,0.4
2024-04-25 12:07:00,0.3
2024-04-25 12:08:00,0.3
2024-04-25 12:09:00,0.3
2024-04-25 12:23:00,0.4
2024-04-25 12:24:00,0.4
2024-04-25 12:25:00,0.4
2024-04-25 12:26:00,0.4
2024-04-25 12:27:00,0.3
2024-04-25 12:28:00,0.3
2024-04-25 12:29:00,0.6
2024-04-25 12:42:00,0.4
2024-04-26 12:27:00,0.4
2024-04-26 12:28:00,0.4
2024-04-27 09:33:00,0.4
2024-04-27 09:34:00,0.4
2024-04-27 09:35:00,0.4
2024-04-27 09:36:00,0.4
2024-04-27 09:37:00,0.3
2024-04-27 09:38:00,0.3
2024-04-27 09:39:00,0.4
2024-04-27 09:40:00,0.4
2024-04-27 09:41:00,0.4
2024-04-27 09:42:00,0.4
2024-04-27 09:43:00,0.4
2024-04-27 09:44:00,0.4
2024-04-27 09:45:00,0.4
2024-04-27 09:46:00,0.4
2024-04-27 09:47:00,0.4
2024-04-27 09:48:00,0.4
2024-04-27 09:49:00,0.4
2024-04-27 09:50:00,0.4
2024-04-27 09:51:00,0.4
2024-04-27 09:52:00,0.5
2024-04-27 09:53:00,0.5
2024-04-27 09:54:00,0.5
2024-04-27 09:55:00,0.5
2024-04-27 09:56:00,0.5
2024-04-27 09:57:00,0.5
2024-04-27 09:58:00,0.5
2024-04-27 09:59:00,0.5
2024-04-27 10:00:00,0.5
2024-04-27 10:01:00,0.5
2024-04-27 10:02:00,0.5
2024-04-27 10:03:00,0.5
2024-04-27 10:04:00,0.6
2024-04-27 10:05:00,0.6
2024-04-27 10:06:00,0.6
2024-04-27 10:07:00,0.6
2024-04-27 10:08:00,0.6
2024-04-27 10:09:00,0.6
2024-04-27 10:10:00,0.6
2024-04-27 10:11:00,0.6
2024-04-27 10:12:00,0.6
2024-04-27 10:13:00,0.6
2024-04-27 10:14:00,0.6
2024-04-27 10:15:00,0.6
2024-04-27 10:16:00,0.6
2024-04-27 10:17:00,0.6
2024-04-27 10:18:00,0.6
2024-04-27 10:19:00,0.6
2024-04-27 10:20:00,0.6
2024-04-27 10:21:00,0.6
2024-04-27 10:22:00,0.7
2024-04-27 10:23:00,0.6
2024-04-27 10:24:00,0.6
2024-04-27 10:25:00,0.6
2024-04-27 10:26:00,0.7
2024-04-27 10:27:00,0.7
2024-04-27 10:28:00,0.7
2024-04-27 10:29:00,0.6
2024-04-27 10:30:00,0.7
2024-04-27 10:31:00,0.7
2024-04-27 10:32:00,0.7
2024-04-27 10:33:00,0.7
2024-04-27 10:34:00,0.7
2024-04-27 10:35:00,0.7
2024-04-27 10:36:00,0.7
2024-04-27 10:37:00,0.7
2024-04-27 10:38:00,0.7
2024-04-27 10:39:00,0.7
2024-04-27 10:40:00,0.7
2024-04-27 10:41:00,0.7
2024-04-27 10:42:00,0.7
2024-04-27 10:43:00,0.7
2024-04-27 10:44:00,0.7
2024-04-27 10:45:00,0.7
2024-04-27 10:46:00,0.7
2024-04-27 10:47:00,0.7
2024-04-27 10:48:00,0.7
2024-04-27 10:49:00,0.7
2024-04-27 10:50:00,0.7
2024-04-27 10:51:00,0.7
2024-04-27 10:52:00,0.7
2024-04-27 10:53:00,0.7
2024-04-27 10:54:00,0.7
2024-04-27 10:55:00,0.7
2024-04-27 10:56:00,0.7
2024-04-27 10:57:00,0.7
2024-04-27 10:58:00,0.7
2024-04-27 10:59:00,0.7
2024-04-27 11:00:00,0.7
2024-04-27 11:01:00,0.7
2024-04-27 11:02:00,0.7
2024-04-27 11:03:00,0.7
2024-04-27 11:04:00,0.7
2024-04-27 11:05:00,0.7
2024-04-27 11:06:00,0.7
2024-04-27 11:07:00,0.7
2024-04-27 11:08:00,0.7
2024-04-27 11:09:00,0.7
2024-04-27 11:10:00,0.7
2024-04-27 11:11:00,0.7
2024-04-27 11:12:00,0.7
2024-04-27 11:13:00,0.7
2024-04-27 11:14:00,0.7
2024-04-27 11:15:00,0.7
2024-04-27 11:16:00,0.7
2024-04-27 11:17:00,0.7
2024-04-27 11:18:00,0.7
2024-04-27 11:19:00,0.7
2024-04-27 11:20:00,0.7
2024-04-27 11:21:00,0.7
2024-04-27 11:22:00,0.7
2024-04-27 11:23:00,0.7
2024-04-27 11:24:00,0.7
2024-04-27 11:25:00,0.7
2024-04-27 11:26:00,0.7
2024-04-27 11:27:00,0.7
2024-04-27 11:28:00,0.7
2024-04-27 11:29:00,0.7
2024-04-27 11:30:00,0.7
2024-04-27 11:31:00,0.7
2024-04-27 11:32:00,0.7
2024-04-27 11:33:00,0.7
2024-04-27 11:34:00,0.7
2024-04-27 11:35:00,0.7
2024-04-27 11:36:00,0.7
2024-04-27 11:37:00,0.7
2024-04-27 11:38:00,0.7
2024-04-27 11:39:00,0.7
2024-04-27 11:40:00,0.7
2024-04-27 11:41:00,0.7
2024-04-27 11:42:00,0.7
2024-04-27 11:43:00,0.7
2024-04-27 11:44:00,0.7
2024-04-27 11:45:00,0.7
2024-04-27 11:46:00,0.7
2024-04-27 11:47:00,0.7
2024-04-27 11:48:00,0.7
2024-04-27 11:49:00,0.7
2024-04-27 11:50:00,0.7
2024-04-27 11:51:00,0.7
2024-04-27 11:52:00,0.7
2024-04-27 11:53:00,0.7
2024-04-27 11:54:00,0.7
2024-04-27 11:55:00,0.7
2024-04-27 11:56:00,0.7
2024-04-27 11:57:00,0.7
2024-04-27 11:58:00,0.7
2024-04-27 11:59:00,0.7
2024-04-27 12:00:00,0.7
2024-04-27 12:01:00,0.7
2024-04-27 12:02:00,0.7
2024-04-27 12:03:00,0.7
2024-04-27 12:04:00,0.7
2024-04-27 12:05:00,0.7
2024-04-27 12:06:00,0.7
2024-04-27 12:07:00,0.7
2024-04-27 12:08:00,0.7
2024-04-28 10:37:00,0.4
2024-04-28 10:38:00,0.4
2024-04-28 10:39:00,0.4
2024-04-28 10:40:00,0.4
2024-04-28 10:41:00,0.4
2024-04-28 10:42:00,0.4
2024-04-28 10:43:00,0.4
2024-04-28 10:44:00,0.4
2024-04-28 10:45:00,0.4
2024-04-28 10:46:00,0.5
2024-04-28 10:47:00,0.4
2024-04-28 10:48:00,0.4
2024-04-28 10:49:00,0.4
2024-04-28 10:50:00,0.4
2024-04-28 10:51:00,0.4
2024-04-28 10:52:00,0.5
2024-04-28 10:53:00,0.5
2024-04-28 10:54:00,0.5
2024-04-28 10:55:00,0.5
2024-04-28 10:56:00,0.5
2024-04-28 10:57:00,0.5
2024-04-28 10:58:00,0.5
2024-04-28 10:59:00,0.5
2024-04-28 11:00:00,0.5
2024-04-28 11:01:00,0.6
2024-04-28 11:02:00,0.6
2024-04-28 11:03:00,0.6
2024-04-28 11:04:00,0.6
2024-04-28 11:05:00,0.6
2024-04-28 11:06:00,0.6
2024-04-28 11:07:00,0.6
2024-04-28 11:08:00,0.6
2024-04-28 11:09:00,0.6
2024-04-28 11:10:00,0.6
2024-04-28 11:11:00,0.6
2024-04-28 11:12:00,0.7
2024-04-28 11:13:00,0.7
2024-04-28 11:14:00,0.7
2024-04-28 11:15:00,0.7
2024-04-28 11:16:00,0.7
2024-04-28 11:17:00,0.7
2024-04-28 11:18:00,0.7
2024-04-28 11:19:00,0.7
2024-04-28 11:20:00,0.7
2024-04-28 11:21:00,0.7
2024-04-28 11:22:00,0.7
2024-04-28 11:23:00,0.7
2024-04-28 11:24:00,0.7
2024-04-28 11:25:00,0.7
2024-04-28 11:26:00,0.7
2024-04-28 11:27:00,0.7
2024-04-28 11:28:00,0.7
2024-04-28 11:29:00,0.7
2024-04-28 11:30:00,0.7
2024-04-28 11:31:00,0.7
2024-04-28 11:32:00,0.7
2024-04-28 11:33:00,0.7
2024-04-28 11:34:00,0.7
2024-04-28 11:35:00,0.7
2024-04-28 11:36:00,0.7
2024-04-28 11:37:00,0.7
2024-04-28 11:38:00,0.7
2024-04-28 11:39:00,0.7
2024-04-28 11:40:00,0.7
2024-04-28 11:41:00,0.7
2024-04-28 11:42:00,0.7
2024-04-28 11:43:00,0.7
2024-04-28 11:44:00,0.7
2024-04-28 11:45:00,0.7
2024-04-28 11:46:00,0.7
2024-04-28 11:47:00,0.7
2024-04-28 11:48:00,0.7
2024-04-28 11:49:00,0.7
2024-04-28 11:50:00,0.7
2024-04-28 11:51:00,0.7
2024-04-28 11:52:00,0.7
2024-04-28 11:53:00,0.7
2024-04-28 11:54:00,0.7
2024-04-28 11:55:00,0.7
2024-04-28 11:56:00,0.7
2024-04-28 11:57:00,0.7
2024-04-28 11:58:00,0.7
2024-04-28 11:59:00,0.8
2024-04-28 12:00:00,0.7
2024-04-28 12:01:00,0.7
2024-04-28 12:02:00,0.7
2024-04-28 12:03:00,0.8
2024-04-28 12:04:00,0.7
2024-04-28 12:05:00,0.7
2024-04-28 12:06:00,0.8
2024-04-28 12:07:00,0.8
2024-04-28 12:08:00,0.8
2024-04-28 12:09:00,0.8
2024-04-28 12:10:00,0.8
2024-04-28 12:11:00,0.8
2024-04-28 12:12:00,0.8
2024-04-28 12:13:00,0.8
2024-04-28 12:14:00,0.8
2024-04-28 12:15:00,0.8
2024-04-28 12:16:00,0.8
2024-04-28 12:17:00,0.8
2024-04-28 12:18:00,0.8
2024-04-28 12:19:00,0.8
2024-04-28 12:20:00,0.8
2024-04-28 12:21:00,0.7
2024-04-28 12:22:00,0.8
2024-04-28 12:23:00,0.7
2024-04-28 12:24:00,0.8
2024-04-28 12:25:00,0.7
2024-04-28 12:26:00,0.7
2024-04-28 12:27:00,0.7
2024-04-28 12:28:00,0.7
2024-04-28 12:29:00,0.7
2024-04-28 12:30:00,0.7
2024-04-28 12:31:00,0.8
2024-04-28 12:32:00,0.8
2024-04-28 12:33:00,0.7
2024-04-28 12:34:00,0.7
2024-04-28 12:35:00,0.7
2024-04-28 12:36:00,0.7
2024-04-28 12:37:00,0.7
2024-04-28 12:38:00,0.7
2024-04-28 12:39:00,0.7
2024-04-28 12:40:00,0.7
2024-04-28 12:41:00,0.7
2024-04-28 12:42:00,0.7
2024-04-28 12:43:00,0.7
2024-04-28 12:44:00,0.7
2024-04-28 12:45:00,0.7
2024-04-28 12:46:00,0.7
2024-04-28 12:47:00,0.7
2024-04-28 12:48:00,0.7
2024-04-28 12:49:00,0.7
2024-04-28 12:50:00,0.7
2024-04-28 12:51:00,0.7
2024-04-28 12:52:00,0.7
2024-04-28 12:53:00,0.7
2024-04-28 12:54:00,0.7
2024-04-28 12:55:00,0.7
2024-04-28 12:56:00,0.7
2024-04-28 12:57:00,0.7
2024-04-28 12:58:00,0.7
2024-04-28 12:59:00,0.7
2024-04-28 13:00:00,0.7
2024-04-28 13:01:00,0.7
2024-04-28 13:02:00,0.7
2024-04-28 13:03:00,0.7
2024-04-28 13:04:00,0.7
2024-04-28 13:05:00,0.7
2024-04-28 13:06:00,0.7
2024-04-28 13:07:00,0.7
2024-04-28 13:08:00,0.7
2024-04-28 13:09:00,0.7
2024-04-28 13:10:00,0.7
2024-04-28 13:11:00,0.7
2024-04-28 13:12:00,0.7
2024-04-28 13:13:00,0.7
2024-04-28 13:14:00,0.7
2024-04-28 13:15:00,0.7
2024-04-28 13:16:00,0.7
2024-04-28 13:17:00,0.7
2024-04-28 13:18:00,0.7
2024-04-28 13:19:00,0.7
2024-04-28 13:20:00,0.7
2024-04-28 13:21:00,0.7
2024-04-28 13:22:00,0.7
2024-04-28 13:23:00,0.7
2024-04-28 13:24:00,0.7
2024-04-28 13:25:00,0.7
2024-04-28 13:26:00,0.7
2024-04-28 13:27:00,0.7
2024-04-28 13:28:00,0.7
2024-04-28 13:29:00,0.7
2024-04-28 13:30:00,0.7
2024-04-28 13:31:00,0.7
2024-04-28 13:32:00,0.7
2024-04-28 13:33:00,0.7
2024-04-28 13:34:00,0.7
2024-04-28 13:35:00,0.7
2024-04-28 13:36:00,0.7
2024-04-28 13:37:00,0.7
2024-04-28 13:38:00,0.7
2024-04-28 13:58:00,1.2
2024-04-28 13:59:00,0.4
2024-04-28 14:00:00,0.4
2024-04-28 15:25:00,0.4
2024-04-28 15:26:00,0.4
2024-04-28 15:27:00,0.4
2024-04-28 15:28:00,0.4
2024-04-28 15:29:00,0.3
2024-04-29 09:09:00,0.4
2024-04-29 10:48:00,0.4
2024-04-29 16:29:00,0.4
2024-04-29 16:30:00,0.5
2024-04-29 16:31:00,0.5
2024-04-29 16:32:00,0.5
2024-04-29 16:33:00,0.4
2024-04-29 16:34:00,0.4
2024-04-29 16:35:00,0.4
2024-04-29 16:36:00,0.4
2024-04-29 16:37:00,0.5
2024-04-29 16:49:00,0.8
2024-04-29 16:50:00,0.7
2024-04-29 16:51:00,0.5
2024-04-29 16:52:00,0.5
2024-04-30 11:28:00,0.6
2024-04-30 11:29:00,0.4
2024-04-30 11:30:00,0.4
2024-04-30 11:31:00,0.4
2024-04-30 11:45:00,0.4
2024-04-30 11:46:00,0.4
2024-04-30 11:47:00,0.4
2024-04-30 11:48:00,0.4
2024-04-30 11:49:00,0.4
2024-04-30 11:50:00,0.4
2024-04-30 11:51:00,0.4
2024-04-30 11:52:00,0.4
2024-04-30 11:53:00,0.4
2024-04-30 11:54:00,0.4
2024-04-30 11:55:00,0.4
2024-04-30 11:56:00,0.4
2024-04-30 11:57:00,0.5
2024-04-30 11:58:00,0.5
2024-04-30 11:59:00,0.5
2024-04-30 12:00:00,0.5
2024-04-30 12:01:00,0.5
2024-04-30 12:02:00,0.5
2024-04-30 12:03:00,0.5
2024-04-30 12:04:00,0.5
2024-04-30 12:05:00,0.5
2024-04-30 12:06:00,0.5
2024-04-30 12:07:00,0.6
2024-04-30 12:08:00,0.6
2024-04-30 12:09:00,0.6
2024-04-30 12:10:00,0.6
2024-04-30 12:11:00,0.6
2024-04-30 12:12:00,0.6
2024-04-30 12:13:00,0.6
2024-04-30 12:14:00,0.6
2024-04-30 12:15:00,0.6
2024-04-30 12:16:00,0.6
2024-04-30 12:17:00,0.6
2024-04-30 12:18:00,0.7
2024-04-30 12:19:00,0.7
2024-04-30 12:20:00,0.7
2024-04-30 12:21:00,0.7
2024-04-30 12:22:00,0.7
2024-04-30 12:23:00,0.7
2024-04-30 12:24:00,0.7
2024-04-30 12:25:00,0.7
2024-04-30 12:26:00,0.7
2024-04-30 12:27:00,0.7
2024-04-30 12:28:00,0.7
2024-04-30 12:29:00,0.7
2024-04-30 12:30:00,0.7
2024-04-30 12:31:00,0.7
2024-04-30 12:32:00,0.7
2024-04-30 12:33:00,0.7
2024-04-30 12:34:00,0.7
2024-04-30 12:35:00,0.7
2024-04-30 12:36:00,0.7
2024-04-30 12:37:00,0.7
2024-04-30 12:38:00,0.7
2024-04-30 12:39:00,0.7
2024-04-30 12:40:00,0.7
2024-04-30 12:41:00,0.8
2024-04-30 12:42:00,0.8
2024-04-30 12:43:00,0.8
2024-04-30 12:44:00,0.8
2024-04-30 12:45:00,0.8
2024-04-30 12:46:00,0.8
2024-04-30 12:47:00,0.8
2024-04-30 12:48:00,0.8
2024-04-30 12:49:00,0.8
2024-04-30 12:50:00,0.8
2024-04-30 12:51:00,0.8
2024-04-30 12:52:00,0.8
2024-04-30 12:53:00,0.8
2024-04-30 12:54:00,0.8
2024-04-30 12:55:00,0.8
2024-04-30 12:56:00,0.8
2024-04-30 12:57:00,0.8
2024-04-30 12:58:00,0.8
2024-04-30 12:59:00,0.8
2024-04-30 13:00:00,0.8
2024-04-30 13:01:00,0.8
2024-04-30 13:02:00,0.8
2024-04-30 13:03:00,0.8
2024-04-30 13:04:00,0.8
2024-04-30 13:05:00,0.8
2024-04-30 13:06:00,0.8
2024-04-30 13:07:00,0.8
2024-04-30 13:08:00,0.8
2024-04-30 13:09:00,0.8
2024-04-30 13:10:00,0.8
2024-04-30 13:11:00,0.8
2024-04-30 13:12:00,0.8
2024-04-30 13:13:00,0.8
2024-04-30 13:14:00,0.8
2024-04-30 13:15:00,0.8
2024-04-30 13:16:00,0.8
2024-04-30 13:17:00,0.8
2024-04-30 13:18:00,0.8
2024-04-30 13:19:00,0.8
2024-04-30 13:20:00,0.8
2024-04-30 13:21:00,0.8
2024-04-30 13:22:00,0.8
2024-04-30 13:23:00,0.8
2024-04-30 13:24:00,0.8
2024-04-30 13:25:00,0.7
2024-04-30 13:26:00,0.8
2024-04-30 13:27:00,0.8
2024-04-30 13:28:00,0.8
2024-04-30 13:29:00,0.7
2024-04-30 13:30:00,0.8
2024-04-30 13:31:00,0.8
2024-04-30 13:32:00,0.8
2024-04-30 13:33:00,0.7
2024-04-30 13:34:00,0.8
2024-04-30 13:35:00,0.8
2024-04-30 13:36:00,0.8
2024-04-30 13:37:00,0.7
2024-04-30 13:38:00,0.7
2024-04-30 13:39:00,0.8
2024-04-30 13:40:00,0.8
2024-04-30 13:41:00,0.8
2024-04-30 13:42:00,0.8
2024-04-30 13:43:00,0.7
2024-04-30 13:44:00,0.7
2024-04-30 13:45:00,0.7
2024-04-30 13:46:00,0.7
2024-04-30 13:47:00,0.8
2024-04-30 13:48:00,0.8
2024-04-30 13:49:00,0.7
2024-04-30 13:50:00,0.8
2024-04-30 13:51:00,0.7
2024-04-30 13:52:00,0.7
2024-04-30 13:53:00,0.7
2024-04-30 13:54:00,0.7
2024-04-30 13:55:00,0.7
2024-04-30 13:56:00,0.7
2024-04-30 13:57:00,0.7
2024-04-30 13:58:00,0.7
2024-04-30 13:59:00,0.7
2024-04-30 14:00:00,0.7
2024-04-30 14:01:00,0.7
2024-04-30 14:02:00,0.7
2024-04-30 14:03:00,0.7
2024-04-30 14:04:00,0.7
2024-04-30 14:05:00,0.7
2024-04-30 14:06:00,0.7
2024-04-30 14:07:00,0.7
2024-04-30 14:08:00,0.7
2024-04-30 14:09:00,0.7
2024-04-30 14:10:00,0.7
2024-04-30 14:11:00,0.7
2024-04-30 14:12:00,0.7
2024-04-30 14:13:00,0.7
2024-04-30 14:14:00,0.7
2024-04-30 14:15:00,0.7
2024-04-30 14:16:00,0.7
2024-04-30 14:17:00,0.7
2024-04-30 14:18:00,0.7
2024-04-30 14:19:00,0.7
2024-04-30 14:20:00,0.7
2024-04-30 14:21:00,0.7
2024-04-30 14:22:00,0.7
2024-04-30 14:23:00,0.7
2024-04-30 14:24:00,0.7
2024-04-30 14:25:00,0.7
2024-04-30 14:26:00,0.7
2024-04-30 14:27:00,0.7
2024-04-30 14:28:00,0.7
2024-04-30 14:29:00,0.7
2024-04-30 14:30:00,0.7
2024-04-30 14:31:00,0.7
2024-04-30 14:32:00,0.7
2024-04-30 14:33:00,0.7
2024-04-30 14:34:00,0.7
2024-04-30 14:35:00,0.7
2024-04-30 15:05:00,2.8
2024-04-30 15:06:00,1.1
2024-04-30 15:07:00,0.4
2024-04-30 15:08:00,0.4
2024-04-30 15:09:00,0.4
2024-04-30 15:10:00,0.4
2024-04-30 15:11:00,0.4
2024-04-30 15:12:00,0.4
2024-04-30 15:13:00,0.4
2024-04-30 15:14:00,0.4
2024-04-30 15:15:00,0.4
2024-04-30 15:16:00,0.4
2024-05-01 15:55:00,0.4
2024-05-01 15:56:00,0.5
2024-05-01 15:57:00,0.5
2024-05-01 15:58:00,0.5
2024-05-01 16:49:00,0.5
2024-05-01 16:50:00,0.4
2024-05-01 16:51:00,0.4
2024-05-01 16:52:00,0.4
2024-05-01 16:53:00,0.4
2024-05-01 16:54:00,0.4
2024-05-01 16:55:00,0.4
2024-05-01 16:56:00,0.4
2024-05-01 16:57:00,0.4
2024-05-01 16:58:00,0.4
2024-05-01 16:59:00,0.4
2024-05-01 17:00:00,0.4
2024-05-01 17:01:00,0.5
2024-05-01 17:14:00,0.6
2024-05-01 17:15:00,0.4
2024-05-01 17:16:00,0.4
2024-05-01 17:17:00,0.4
2024-05-01 17:18:00,0.4
2024-05-01 17:19:00,0.4
2024-05-01 17:20:00,0.4
2024-05-01 17:21:00,0.4
2024-05-01 17:22:00,0.4
2024-05-01 17:23:00,0.4
2024-05-01 17:24:00,0.4
2024-05-01 17:37:00,0.5
2024-05-01 17:38:00,0.4
2024-05-01 17:39:00,0.4
2024-05-01 17:40:00,0.4
2024-05-01 17:41:00,0.4
2024-05-01 17:42:00,0.4
2024-05-01 17:43:00,0.4
2024-05-01 17:44:00,0.4
2024-05-01 17:45:00,0.4
